 Paraguay,2009,number of immigrants: 310.0,number male: 108.0,number female: 201.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Paraguay,2010,number of immigrants: 212.0,number male: 86.0,number female: 126.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Peru,2006,number of immigrants: 10063.0,number male: 4264.0,number female: 5792.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Peru,2008,number of immigrants: 15016.0,number male: 5895.0,number female: 9119.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Peru,2009,number of immigrants: 10349.0,number male: 4306.0,number female: 6040.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Peru,2010,number of immigrants: 8551.0,number male: 3451.0,number female: 5100.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Philippines,2006,number of immigrants: 40500.0,number male: 14901.0,number female: 25536.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Philippines,2007,number of immigrants: 38830.0,number male: 14328.0,number female: 24485.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Philippines,2008,number of immigrants: 58792.0,number male: 21530.0,number female: 37246.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Philippines,2009,number of immigrants: 38934.0,number male: 14284.0,number female: 24644.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Philippines,2010,number of immigrants: 35465.0,number male: 13186.0,number female: 22276.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Poland,2006,number of immigrants: 10230.0,number male: 4326.0,number female: 5889.0,Occupation: Students or children,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Poland,2007,number of immigrants: 9320.0,number male: 3953.0,number female: 5365.0,Occupation: Students or children,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Poland,2008,number of immigrants: 14237.0,number male: 5826.0,number female: 8399.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Poland,2009,number of immigrants: 10604.0,number male: 4693.0,number female: 5908.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Poland,2010,number of immigrants: 8038.0,number male: 3384.0,number female: 4652.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Portugal,2006,number of immigrants: 2638.0,number male: 1359.0,number female: 1274.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Massachusetts,Age: 35-44 years,Marital Status: ?
 Portugal,2007,number of immigrants: 2506.0,number male: 1273.0,number female: 1226.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Massachusetts,Age: 45-54 years,Marital Status: ?
 Portugal,2008,number of immigrants: 3988.0,number male: 1936.0,number female: 2048.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Massachusetts,Age: 45-54 years,Marital Status: ?
 Portugal,2009,number of immigrants: 2143.0,number male: 1098.0,number female: 1042.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Massachusetts,Age: 45-54 years,Marital Status: ?
 Portugal,2010,number of immigrants: 1266.0,number male: 663.0,number female: 603.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: New Jersey,Age: 45-54 years,Marital Status: ?
 Qatar,2006,number of immigrants: 59.0,number male: 29.0,number female: 30.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Qatar,2007,number of immigrants: 60.0,number male: 32.0,number female: 28.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Qatar,2008,number of immigrants: 85.0,number male: 41.0,number female: 44.0,Occupation: Students or children,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Qatar,2009,number of immigrants: 106.0,number male: 61.0,number female: 45.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Qatar,2010,number of immigrants: 115.0,number male: 62.0,number female: 53.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Romania,2006,number of immigrants: 5484.0,number male: 2403.0,number female: 3078.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Romania,2007,number of immigrants: 3986.0,number male: 1771.0,number female: 2213.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Romania,2008,number of immigrants: 4515.0,number male: 1972.0,number female: 2543.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Romania,2009,number of immigrants: 4388.0,number male: 1848.0,number female: 2539.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Romania,2010,number of immigrants: 4385.0,number male: 1888.0,number female: 2497.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Russia,2006,number of immigrants: 9412.0,number male: 3193.0,number female: 6217.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Russia,2007,number of immigrants: 7660.0,number male: 2604.0,number female: 5054.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Russia,2008,number of immigrants: 10778.0,number male: 3890.0,number female: 6887.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Russia,2009,number of immigrants: 9490.0,number male: 3401.0,number female: 6089.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Russia,2010,number of immigrants: 7566.0,number male: 2535.0,number female: 5031.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Rwanda,2006,number of immigrants: 178.0,number male: 80.0,number female: 98.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Tennessee,Age: 35-44 years,Marital Status: ?
 Rwanda,2007,number of immigrants: 91.0,number male: 42.0,number female: 49.0,Occupation: Students or children,Leading states of permanent residence: Texas,Age: 35-44 years,Marital Status: ?
 Rwanda,2008,number of immigrants: 101.0,number male: 51.0,number female: 50.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Rwanda,2009,number of immigrants: 161.0,number male: 80.0,number female: 81.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 35-44 years,Marital Status: ?
 Rwanda,2010,number of immigrants: 278.0,number male: 126.0,number female: 152.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 35-44 years,Marital Status: ?
 Saint Kitts-Nevis,2006,number of immigrants: 483.0,number male: 199.0,number female: 283.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Saint Kitts-Nevis,2008,number of immigrants: 529.0,number male: 209.0,number female: 320.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Saint Kitts-Nevis,2009,number of immigrants: 389.0,number male: 152.0,number female: 237.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Saint Kitts-Nevis,2010,number of immigrants: 305.0,number male: 135.0,number female: 170.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Saint Lucia,2006,number of immigrants: 623.0,number male: 245.0,number female: 378.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Saint Lucia,2008,number of immigrants: 779.0,number male: 306.0,number female: 472.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Saint Lucia,2009,number of immigrants: 583.0,number male: 242.0,number female: 341.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Saint Lucia,2010,number of immigrants: 554.0,number male: 229.0,number female: 325.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Saint Vincent & the Grenadines,2006,number of immigrants: 624.0,number male: 239.0,number female: 385.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Saint Vincent & the Grenadines,2008,number of immigrants: 623.0,number male: 235.0,number female: 387.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Saint Vincent & the Grenadines,2009,number of immigrants: 513.0,number male: 208.0,number female: 304.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Saint Vincent & the Grenadines,2010,number of immigrants: 375.0,number male: 153.0,number female: 222.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Samoa,2006,number of immigrants: 201.0,number male: 97.0,number female: 103.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Hawaii,Age: 35-44 years,Marital Status: ?
 Samoa,2008,number of immigrants: 204.0,number male: 106.0,number female: 97.0,Occupation: Homemakers,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Samoa,2009,number of immigrants: 185.0,number male: 79.0,number female: 106.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Samoa,2010,number of immigrants: 154.0,number male: 79.0,number female: 75.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 45-54 years,Marital Status: ?
 Saudi Arabia,2006,number of immigrants: 511.0,number male: 260.0,number female: 250.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Saudi Arabia,2007,number of immigrants: 504.0,number male: 245.0,number female: 259.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Saudi Arabia,2008,number of immigrants: 615.0,number male: 375.0,number female: 240.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Saudi Arabia,2009,number of immigrants: 768.0,number male: 431.0,number female: 337.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Saudi Arabia,2010,number of immigrants: 739.0,number male: 389.0,number female: 350.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Senegal,2006,number of immigrants: 503.0,number male: 338.0,number female: 165.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Senegal,2007,number of immigrants: 386.0,number male: 273.0,number female: 113.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Senegal,2008,number of immigrants: 566.0,number male: 366.0,number female: 200.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Senegal,2009,number of immigrants: 640.0,number male: 448.0,number female: 191.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Senegal,2010,number of immigrants: 633.0,number male: 392.0,number female: 241.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Serbia,2009,number of immigrants: 15.0,number male: 10.0,number female: 5.0,Occupation: Students or children,Leading states of permanent residence: Arizona,Age: 18-24 years,Marital Status: ?
 Serbia,2010,number of immigrants: 27.0,number male: 9.0,number female: 18.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 35-44 years,Marital Status: ?
 Serbia and Montenegro,2006,number of immigrants: 5555.0,number male: 2810.0,number female: 2742.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Serbia and Montenegro,2007,number of immigrants: 3382.0,number male: 1647.0,number female: 1735.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Serbia and Montenegro,2008,number of immigrants: 3582.0,number male: 1796.0,number female: 1784.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Serbia and Montenegro,2009,number of immigrants: 2597.0,number male: 1346.0,number female: 1250.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Serbia and Montenegro,2010,number of immigrants: 2653.0,number male: 1360.0,number female: 1293.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Seychelles,2008,number of immigrants: 26.0,number male: 10.0,number female: 16.0,Occupation: Students or children,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Seychelles,2010,number of immigrants: 12.0,number male: 5.0,number female: 7.0,Occupation: Students or children,Leading states of permanent residence: Arizona,Age: 18-24 years,Marital Status: ?
 Sierra Leone,2006,number of immigrants: 1683.0,number male: 729.0,number female: 950.0,Occupation: Students or children,Leading states of permanent residence: Maryland,Age: 25-34 years,Marital Status: ?
 Sierra Leone,2007,number of immigrants: 1485.0,number male: 656.0,number female: 829.0,Occupation: Students or children,Leading states of permanent residence: Maryland,Age: 25-34 years,Marital Status: ?
 Sierra Leone,2008,number of immigrants: 2018.0,number male: 913.0,number female: 1104.0,Occupation: Students or children,Leading states of permanent residence: Maryland,Age: 25-34 years,Marital Status: ?
 Sierra Leone,2009,number of immigrants: 1868.0,number male: 902.0,number female: 964.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Maryland,Age: 25-34 years,Marital Status: ?
 Sierra Leone,2010,number of immigrants: 1878.0,number male: 937.0,number female: 941.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Maryland,Age: 25-34 years,Marital Status: ?
 Singapore,2006,number of immigrants: 347.0,number male: 139.0,number female: 207.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Singapore,2007,number of immigrants: 315.0,number male: 121.0,number female: 194.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Singapore,2008,number of immigrants: 433.0,number male: 157.0,number female: 276.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Singapore,2009,number of immigrants: 403.0,number male: 158.0,number female: 244.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Singapore,2010,number of immigrants: 336.0,number male: 152.0,number female: 184.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Slovak Republic,2006,number of immigrants: 479.0,number male: 192.0,number female: 287.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Slovak Republic,2007,number of immigrants: 380.0,number male: 152.0,number female: 228.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Slovak Republic,2008,number of immigrants: 498.0,number male: 180.0,number female: 318.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Slovakia,2009,number of immigrants: 488.0,number male: 193.0,number female: 295.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Slovakia,2010,number of immigrants: 485.0,number male: 158.0,number female: 327.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Slovenia,2006,number of immigrants: 61.0,number male: 25.0,number female: 36.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Slovenia,2007,number of immigrants: 60.0,number male: 30.0,number female: 30.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Slovenia,2008,number of immigrants: 80.0,number male: 22.0,number female: 58.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Slovenia,2009,number of immigrants: 64.0,number male: 24.0,number female: 40.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Slovenia,2010,number of immigrants: 64.0,number male: 28.0,number female: 36.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Somalia,2006,number of immigrants: 4242.0,number male: 2065.0,number female: 2176.0,Occupation: Students or children,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Somalia,2007,number of immigrants: 3594.0,number male: 1618.0,number female: 1976.0,Occupation: Students or children,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Somalia,2008,number of immigrants: 3816.0,number male: 1865.0,number female: 1951.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Somalia,2009,number of immigrants: 3818.0,number male: 2092.0,number female: 1726.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Somalia,2010,number of immigrants: 5728.0,number male: 2991.0,number female: 2736.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 South Africa,2006,number of immigrants: 2225.0,number male: 1068.0,number female: 1155.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 South Africa,2007,number of immigrants: 2069.0,number male: 1030.0,number female: 1038.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 South Africa,2008,number of immigrants: 2980.0,number male: 1440.0,number female: 1540.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 South Africa,2009,number of immigrants: 2436.0,number male: 1245.0,number female: 1191.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 South Africa,2010,number of immigrants: 2550.0,number male: 1287.0,number female: 1263.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 South America,2006,number of immigrants: 59985.0,number male: 24511.0,number female: 35427.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 South America,2008,number of immigrants: 84853.0,number male: 32697.0,number female: 52133.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 South America,2009,number of immigrants: 61674.0,number male: 25546.0,number female: 36112.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 South America,2010,number of immigrants: 58481.0,number male: 24765.0,number female: 33708.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Soviet Union (former),2006,number of immigrants: 3831.0,number male: 1641.0,number female: 2186.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Soviet Union (former),2007,number of immigrants: 2813.0,number male: 1220.0,number female: 1592.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Soviet Union (former),2008,number of immigrants: 3538.0,number male: 1630.0,number female: 1907.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Soviet Union (former),2009,number of immigrants: 4263.0,number male: 1772.0,number female: 2490.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Soviet Union (former),2010,number of immigrants: 2954.0,number male: 1198.0,number female: 1756.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Spain,2006,number of immigrants: 1465.0,number male: 662.0,number female: 802.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Spain,2007,number of immigrants: 1175.0,number male: 491.0,number female: 684.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Spain,2008,number of immigrants: 1958.0,number male: 847.0,number female: 1109.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Spain,2009,number of immigrants: 1420.0,number male: 627.0,number female: 791.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Spain,2010,number of immigrants: 1115.0,number male: 540.0,number female: 574.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Sri Lanka,2006,number of immigrants: 1023.0,number male: 506.0,number female: 517.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sri Lanka,2007,number of immigrants: 1024.0,number male: 526.0,number female: 498.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sri Lanka,2008,number of immigrants: 1377.0,number male: 706.0,number female: 671.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sri Lanka,2009,number of immigrants: 1367.0,number male: 715.0,number female: 652.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sri Lanka,2010,number of immigrants: 1421.0,number male: 791.0,number female: 630.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sudan,2006,number of immigrants: 2587.0,number male: 1762.0,number female: 825.0,Occupation: Students or children,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Sudan,2007,number of immigrants: 2785.0,number male: 2043.0,number female: 741.0,Occupation: Students or children,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Sudan,2008,number of immigrants: 2893.0,number male: 2003.0,number female: 890.0,Occupation: Students or children,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Sudan,2009,number of immigrants: 2855.0,number male: 1896.0,number female: 959.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Sudan,2010,number of immigrants: 2885.0,number male: 1812.0,number female: 1073.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Suriname,2006,number of immigrants: 222.0,number male: 94.0,number female: 128.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Suriname,2008,number of immigrants: 202.0,number male: 92.0,number female: 110.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Suriname,2009,number of immigrants: 198.0,number male: 85.0,number female: 113.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Suriname,2010,number of immigrants: 161.0,number male: 72.0,number female: 89.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Sweden,2006,number of immigrants: 984.0,number male: 381.0,number female: 602.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sweden,2007,number of immigrants: 786.0,number male: 300.0,number female: 486.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sweden,2008,number of immigrants: 1207.0,number male: 420.0,number female: 787.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sweden,2009,number of immigrants: 940.0,number male: 390.0,number female: 550.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Sweden,2010,number of immigrants: 774.0,number male: 320.0,number female: 454.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Switzerland,2006,number of immigrants: 539.0,number male: 279.0,number female: 260.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Switzerland,2007,number of immigrants: 501.0,number male: 253.0,number female: 247.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Switzerland,2008,number of immigrants: 658.0,number male: 323.0,number female: 334.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Switzerland,2009,number of immigrants: 529.0,number male: 248.0,number female: 281.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Switzerland,2010,number of immigrants: 484.0,number male: 233.0,number female: 250.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Syria,2006,number of immigrants: 2395.0,number male: 1176.0,number female: 1214.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Syria,2007,number of immigrants: 1799.0,number male: 837.0,number female: 960.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Syria,2008,number of immigrants: 2105.0,number male: 1107.0,number female: 998.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Syria,2009,number of immigrants: 2484.0,number male: 1336.0,number female: 1148.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Syria,2010,number of immigrants: 2029.0,number male: 1038.0,number female: 991.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Taiwan,2006,number of immigrants: 8819.0,number male: 3644.0,number female: 5162.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Taiwan,2007,number of immigrants: 7486.0,number male: 3060.0,number female: 4425.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Taiwan,2008,number of immigrants: 8711.0,number male: 3383.0,number female: 5327.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Taiwan,2009,number of immigrants: 7606.0,number male: 3062.0,number female: 4544.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Taiwan,2010,number of immigrants: 5621.0,number male: 2242.0,number female: 3379.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
