 Slovak Republic,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,479.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New Jersey,Leading countries of birth,,number male,192.0,number female,287.0,2007,number of immigrants,380.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,152.0,number female,228.0,2008,number of immigrants,498.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New Jersey,Leading countries of birth,,number male,180.0,number female,318.0,2009,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2010,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,
 Slovakia,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2009,number of immigrants,488.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,193.0,number female,295.0,2010,number of immigrants,485.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New Jersey,Leading countries of birth,,number male,158.0,number female,327.0
 Slovenia,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,61.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,25.0,number female,36.0,2007,number of immigrants,60.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,30.0,number female,30.0,2008,number of immigrants,80.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,22.0,number female,58.0,2009,number of immigrants,64.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,24.0,number female,40.0,2010,number of immigrants,64.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,28.0,number female,36.0
 Somalia,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,4242.0,Occupation,Students or children,Leading states of permanent residence,Minnesota,Leading countries of birth,,number male,2065.0,number female,2176.0,2007,number of immigrants,3594.0,Occupation,Students or children,Leading states of permanent residence,Minnesota,Leading countries of birth,,number male,1618.0,number female,1976.0,2008,number of immigrants,3816.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Minnesota,Leading countries of birth,,number male,1865.0,number female,1951.0,2009,number of immigrants,3818.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Minnesota,Leading countries of birth,,number male,2092.0,number female,1726.0,2010,number of immigrants,5728.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Minnesota,Leading countries of birth,,number male,2991.0,number female,2736.0
 South Africa,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,2225.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1068.0,number female,1155.0,2007,number of immigrants,2069.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1030.0,number female,1038.0,2008,number of immigrants,2980.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1440.0,number female,1540.0,2009,number of immigrants,2436.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1245.0,number female,1191.0,2010,number of immigrants,2550.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1287.0,number female,1263.0
 South America,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,59985.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,24511.0,number female,35427.0,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,84853.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,32697.0,number female,52133.0,2009,number of immigrants,61674.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,25546.0,number female,36112.0,2010,number of immigrants,58481.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,24765.0,number female,33708.0
 Soviet Union (former),2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,3831.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,1641.0,number female,2186.0,2007,number of immigrants,2813.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1220.0,number female,1592.0,2008,number of immigrants,3538.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1630.0,number female,1907.0,2009,number of immigrants,4263.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1772.0,number female,2490.0,2010,number of immigrants,2954.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1198.0,number female,1756.0
 Spain,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,1465.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,662.0,number female,802.0,2007,number of immigrants,1175.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,491.0,number female,684.0,2008,number of immigrants,1958.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,847.0,number female,1109.0,2009,number of immigrants,1420.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,627.0,number female,791.0,2010,number of immigrants,1115.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,540.0,number female,574.0
 Sri Lanka,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,1023.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,506.0,number female,517.0,2007,number of immigrants,1024.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,526.0,number female,498.0,2008,number of immigrants,1377.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,706.0,number female,671.0,2009,number of immigrants,1367.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,715.0,number female,652.0,2010,number of immigrants,1421.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,791.0,number female,630.0
 Sudan,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,2587.0,Occupation,Students or children,Leading states of permanent residence,Virginia,Leading countries of birth,,number male,1762.0,number female,825.0,2007,number of immigrants,2785.0,Occupation,Students or children,Leading states of permanent residence,Texas,Leading countries of birth,,number male,2043.0,number female,741.0,2008,number of immigrants,2893.0,Occupation,Students or children,Leading states of permanent residence,Virginia,Leading countries of birth,,number male,2003.0,number female,890.0,2009,number of immigrants,2855.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Virginia,Leading countries of birth,,number male,1896.0,number female,959.0,2010,number of immigrants,2885.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Virginia,Leading countries of birth,,number male,1812.0,number female,1073.0
 Suriname,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,222.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,94.0,number female,128.0,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,202.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,92.0,number female,110.0,2009,number of immigrants,198.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,85.0,number female,113.0,2010,number of immigrants,161.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,72.0,number female,89.0
 Sweden,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,984.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,381.0,number female,602.0,2007,number of immigrants,786.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,300.0,number female,486.0,2008,number of immigrants,1207.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,420.0,number female,787.0,2009,number of immigrants,940.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,390.0,number female,550.0,2010,number of immigrants,774.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,320.0,number female,454.0
 Switzerland,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,539.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,279.0,number female,260.0,2007,number of immigrants,501.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,253.0,number female,247.0,2008,number of immigrants,658.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,323.0,number female,334.0,2009,number of immigrants,529.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,248.0,number female,281.0,2010,number of immigrants,484.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,233.0,number female,250.0
 Syria,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,2395.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1176.0,number female,1214.0,2007,number of immigrants,1799.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,837.0,number female,960.0,2008,number of immigrants,2105.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1107.0,number female,998.0,2009,number of immigrants,2484.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1336.0,number female,1148.0,2010,number of immigrants,2029.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1038.0,number female,991.0
 Taiwan,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,8819.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,3644.0,number female,5162.0,2007,number of immigrants,7486.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,3060.0,number female,4425.0,2008,number of immigrants,8711.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,3383.0,number female,5327.0,2009,number of immigrants,7606.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,3062.0,number female,4544.0,2010,number of immigrants,5621.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,2242.0,number female,3379.0
 Tajikistan,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,147.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,57.0,number female,90.0,2007,number of immigrants,109.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,54.0,number female,55.0,2008,number of immigrants,168.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,68.0,number female,100.0,2009,number of immigrants,156.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,71.0,number female,85.0,2010,number of immigrants,178.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,81.0,number female,97.0
 Tanzania,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,490.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,246.0,number female,243.0,2007,number of immigrants,356.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,173.0,number female,183.0,2008,number of immigrants,464.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Texas,Leading countries of birth,,number male,232.0,number female,231.0,2009,number of immigrants,567.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,290.0,number female,277.0,2010,number of immigrants,466.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Texas,Leading countries of birth,,number male,244.0,number female,222.0
 Thailand,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,4583.0,Occupation,Students or children,Leading states of permanent residence,California,Leading countries of birth,,number male,1617.0,number female,2955.0,2007,number of immigrants,4438.0,Occupation,Students or children,Leading states of permanent residence,California,Leading countries of birth,,number male,1570.0,number female,2866.0,2008,number of immigrants,6930.0,Occupation,Students or children,Leading states of permanent residence,California,Leading countries of birth,,number male,2278.0,number female,4647.0,2009,number of immigrants,4962.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1558.0,number female,3402.0,2010,number of immigrants,4112.0,Occupation,Service occupations,Leading states of permanent residence,California,Leading countries of birth,,number male,1332.0,number female,2779.0
 Togo,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,536.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,337.0,number female,199.0,2007,number of immigrants,473.0,Occupation,Service occupations,Leading states of permanent residence,New York,Leading countries of birth,,number male,285.0,number female,188.0,2008,number of immigrants,673.0,Occupation,Service occupations,Leading states of permanent residence,Maryland,Leading countries of birth,,number male,417.0,number female,256.0,2009,number of immigrants,1132.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,708.0,number female,424.0,2010,number of immigrants,1253.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,Maryland,Leading countries of birth,,number male,748.0,number female,505.0
 Tonga,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,235.0,Occupation,Homemakers,Leading states of permanent residence,California,Leading countries of birth,,number male,118.0,number female,117.0,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,421.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,206.0,number female,215.0,2009,number of immigrants,269.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,160.0,number female,109.0,2010,number of immigrants,208.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,116.0,number female,92.0
 Trinidad and Tobago,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,6612.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,2599.0,number female,4003.0,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,7305.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,2777.0,number female,4523.0,2009,number of immigrants,5726.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,2414.0,number female,3310.0,2010,number of immigrants,4740.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1974.0,number female,2766.0
 Tunisia,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,315.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,239.0,number female,76.0,2007,number of immigrants,299.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,223.0,number female,76.0,2008,number of immigrants,390.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Virginia,Leading countries of birth,,number male,285.0,number female,105.0,2009,number of immigrants,479.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,395.0,number female,84.0,2010,number of immigrants,407.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Florida,Leading countries of birth,,number male,308.0,number female,99.0
 Turkey,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,2742.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1466.0,number female,1275.0,2007,number of immigrants,2009.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,1087.0,number female,921.0,2008,number of immigrants,2771.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New Jersey,Leading countries of birth,,number male,1518.0,number female,1253.0,2009,number of immigrants,3219.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1814.0,number female,1405.0,2010,number of immigrants,3213.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,1866.0,number female,1347.0
 Turkmenistan,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,75.0,Occupation,"Construction, extraction, maintenance and repair occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,30.0,number female,45.0,2007,number of immigrants,58.0,Occupation,"Production, transportation, and material moving occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,17.0,number female,41.0,2008,number of immigrants,99.0,Occupation,"Construction, extraction, maintenance and repair occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,30.0,number female,69.0,2009,number of immigrants,91.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,37.0,number female,54.0,2010,number of immigrants,138.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,52.0,number female,86.0
 Turks and Caicos Islands,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,30.0,Occupation,Students or children,Leading states of permanent residence,Georgia,Leading countries of birth,,number male,11.0,number female,18.0,2007,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2008,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2009,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2010,number of immigrants,20.0,Occupation,Service occupations,Leading states of permanent residence,Florida,Leading countries of birth,,number male,7.0,number female,13.0
 Uganda,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,477.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,236.0,number female,240.0,2007,number of immigrants,344.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,167.0,number female,177.0,2008,number of immigrants,541.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,258.0,number female,283.0,2009,number of immigrants,489.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,242.0,number female,247.0,2010,number of immigrants,637.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Massachusetts,Leading countries of birth,,number male,279.0,number female,358.0
 Ukraine,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,10184.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,4158.0,number female,6019.0,2007,number of immigrants,8594.0,Occupation,Students or children,Leading states of permanent residence,New York,Leading countries of birth,,number male,3475.0,number female,5117.0,2008,number of immigrants,10992.0,Occupation,Students or children,Leading states of permanent residence,California,Leading countries of birth,,number male,4507.0,number female,6484.0,2009,number of immigrants,9123.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,3731.0,number female,5391.0,2010,number of immigrants,7345.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,2930.0,number female,4413.0
 United Arab Emirates,2003,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2004,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2005,number of immigrants,,Occupation,,Leading states of permanent residence,,Leading countries of birth,,number male,,number female,,2006,number of immigrants,277.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,New York,Leading countries of birth,,number male,131.0,number female,146.0,2007,number of immigrants,253.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,Texas,Leading countries of birth,,number male,127.0,number female,126.0,2008,number of immigrants,328.0,Occupation,Students or children,Leading states of permanent residence,Texas,Leading countries of birth,,number male,182.0,number female,146.0,2009,number of immigrants,383.0,Occupation,"Management, professional, and related occupations",Leading states of permanent residence,California,Leading countries of birth,,number male,201.0,number female,182.0,2010,number of immigrants,404.0,Occupation,Students or children,Leading states of permanent residence,Texas,Leading countries of birth,,number male,215.0,number female,189.0
